label,dual_count,dual_word	
ai,3,ويدين	
ai,4,بكردفان	
ai,4,المخبرين	
ai,4,للمخبرين	
ai,8,المتضاربتين	
ai,6,للإيمان	
ai,6,وحرمان	
ai,7,متناولين	
ai,5,يعنوان	
ai,5,المعلوماتيين	
ai,1,المخترقين	
ai,4,دينيتان	
ai,4,طائفتان	
ai,3,البائعين	
ai,5,المتعلقين	
ai,5,العهدين	
ai,3,موجودين	
ai,2,لتثمين	
ai,9,الضرورتين	
ai,4,يتناولان	
ai,4,واللذين	
ai,6,يحددان	
ai,6,العضوين	
ai,4,المحكومين	
ai,2,الوارثين	
ai,5,وارثين	
ai,6,مدرسين	
ai,9,مترابطتان	
ai,3,المتنوعين	
ai,4,والألمانيين	
ai,8,بالبالغين	
ai,12,الموازين	
ai,6,للإداريين	
ai,4,ناجمين	
ai,9,للمسيرين	
ai,9,المسيرين	
ai,9,مسيرين	
ai,3,لتحصين	
ai,5,كمقاتلين	
ai,3,محكومين	
ai,9,نصرالدين	
ai,5,الأخيرين	
ai,1,روتين	
ai,5,وموظفين	
ai,5,سابقين	
ai,6,والمظلومين	
ai,2,النافذين	
ai,6,المؤمّنين	
ai,6,مجرمين	
ai,3,الحاصلين	
ai,3,تامتين	
ai,7,المصرفين	
ai,7,مصرفين	
ai,2,آلين	
ai,5,عقدين	
ai,6,والتعدين	
ai,1,الكتمان	
ai,1,باللغتين	
ai,2,للمستوطنين	
ai,2,المُجتهدين	
ai,4,التعاقديين	
ai,14,نفسيين	
ai,14,النادين	
ai,5,حاسمين	
ai,5,أمرين	
ai,4,صادقين	
ai,6,وآمنين	
ai,7,المهنين	
ai,2,داعمين	
ai,3,باعثين	
ai,5,والمدنيين	
ai,4,المحاربين	
ai,6,والتلمسانيين	
ai,3,للإعلان	
ai,1,السامعين	
ai,4,متضادتين	
ai,8,وملتزمين	
ai,4,وتستعين	
ai,5,والمفاوضين	
ai,2,بالمندوبين	
ai,2,للمدخرين	
ai,2,مدخرين	
ai,3,حورين	
ai,2,تمثلان	
ai,4,رئيستين	
ai,6,للنظامين	
ai,2,الزوجان	
ai,2,الستين	
ai,6,بالسياقين	
ai,6,أساسيان	
ai,3,للمفسرين	
ai,6,المدعين	
ai,4,للموحدين	
ai,5,كبريئين	
ai,4,بالموحدين	
ai,2,وبراهين	
ai,4,ومعين	
ai,5,والأبورجينيين	
ai,4,مستمرين	
ai,2,منحين	
ai,2,منحطين	
ai,4,للإعلاميين	
ai,6,توفران	
ai,6,الآليتان	
ai,3,للمهندسين	
ai,11,والأبوين	
ai,11,الناتجين	
ai,11,مجنستين	
ai,11,جنسيتين	
ai,11,زوجين	
ai,2,رجحان	
ai,3,لغتين	
ai,4,لدين	
ai,2,للغتين	
ai,7,تقدمان	
ai,7,الكاتبتين	
ai,7,الكاتبتان	
ai,3,للكاتبتين	
ai,8,لمتحدثين	
ai,6,للتربويين	
ai,8,الكوفيين	
ai,1,أينشتاين	
ai,2,لآينشتاين	
ai,2,لان	
ai,2,اين	
ai,4,يدعوان	
ai,4,بزمان	
ai,5,والتخمين	
ai,8,والمشركين	
ai,8,النصريين	
ai,3,المصطلحين	
ai,8,وروائيين	
ai,4,فعّالين	
ai,4,تتعاين	
ai,1,لسليمان	
ai,2,الأميران	
ai,3,الاستيطان	
ai,3,الناقدَين	
ai,8,الكاتبان	
ai,4,متواجدين	
ai,4,ودرجتين	
ai,5,معاقين	
ai,2,البتكوين	
ai,4,كالإعلان	
ai,6,ويتناولان	
ai,8,بديوان	
ai,9,للمستمعين	
ai,3,إستبيان	
ai,6,الشريكين	
ai,4,الضريبيين	
ai,1,تَجنِين	
ai,2,للمقاومين	
ai,2,كمجالين	
ai,2,مستشهدين	
ai,3,ومختلفين	
ai,3,متداخلين	
ai,3,لمفهومين	
ai,3,يُعدان	
ai,5,والقيروان	
ai,5,القيروان	
ai,6,الإتيان	
ai,6,وجهان	
ai,9,يمتلكان	
ai,3,بالأصوليين	
ai,2,متصوفين	
ai,2,المجيزين	
ai,3,الريفينيين	
ai,3,الخطيبين	
ai,1,القيمتين	
ai,2,بلسان	
ai,4,والماليزيين	
ai,6,السائحين	
ai,9,بفقدان	
ai,4,مصطلحين	
ai,3,مطلوبان	
ai,7,يعدّان	
ai,4,زمنيتين	
ai,2,الوضعين	
ai,6,حقان	
ai,7,كالإسبان	
ai,11,المتناقضين	
ai,5,مخلصين	
ai,7,ومتبادلين	
ai,7,دائمين	
ai,5,وارجلان	
ai,5,العصرين	
ai,6,يناقشان	
ai,4,والإتقان	
ai,3,المحدّثين	
ai,8,النظرتين	
ai,9,المذهبين	
ai,3,قضاياتمكين	
ai,4,لمكان	
ai,10,ويتداخلان	
ai,5,الأدبيان	
ai,3,الفنَّين	
ai,4,الظاهريين	
ai,4,كاليونان	
ai,1,وتضمين	
ai,4,عمليتين	
ai,11,أساسيتان	
ai,11,عمليتان	
ai,3,يتولين	
ai,4,ولبيان	
ai,1,کان	
ai,1,وستين	
ai,4,يكملان	
ai,3,روبين	
ai,3,للخطاطين	
ai,3,عدنان	
ai,6,مترادفين	
ai,8,والعرفان	
ai,8,أصفهان	
ai,8,پورحمدانيان	
ai,4,يوجين	
ai,5,بلوحتين	
ai,7,تحملان	
ai,7,لوحتين	
ai,1,مصدرين	
ai,1,والمغفلين	
ai,3,والمؤيدين	
ai,6,كالزمان	
ai,19,ويعتبران	
ai,19,وتُظهران	
ai,19,تعبران	
ai,19,قمان	
ai,19,جنان	
ai,7,كتابين	
ai,5,طوقان	
ai,2,وحنين	
ai,2,فلسطينيين	
ai,4,ليبين	
ai,3,السمان	
ai,2,للكلمتين	
ai,2,ببين	
ai,1,قرنين	
ai,5,المقاربتين	
ai,1,الذوبان	
ai,4,والذوبان	
ai,1,باللّسان	
ai,4,عائلتين	
ai,8,المستغيثين	
ai,3,وللآخرين	
ai,3,ومنتجين	
ai,3,كمشاركين	
ai,4,وكمنتجين	
ai,4,والألبان	
ai,4,مقترنين	
ai,6,المسوقين	
ai,4,مستقلين	
ai,9,المدينتين	
ai,7,للناقلين	
ai,6,الألبان	
ai,7,جزائرتين	
ai,7,مؤسستين	
ai,1,الدينيين	
ai,13,والمنفذين	
ai,13,جزائريتين	
ai,1,بوخنان	
ai,2,فرضيتين	
ai,6,جبين	
ai,8,وتربويين	
ai,3,ألتمان	
ai,3,لديوان	
ai,5,لِلْبَاحِثِين	
ai,5,وَالِان	
ai,5,الِان	
ai,5,سِين	
ai,4,المستلمين	
ai,3,الحاليين	
ai,4,ولتـأمين	
ai,4,لإعلان	
ai,5,مقاربتين	
ai,7,والمراقبين	
ai,5,الفقهيين	
ai,7,للمستشرقين	
ai,2,المُحَقِّقِّين	
ai,1,وأينشتاين	
ai,3,آينشتاين	
ai,4,والمصلحين	
ai,2,لكيان	
ai,3,تستكشفان	
ai,1,أين	
ai,10,يكتنفان	
ai,8,الفنيين	
ai,4,التدخين	
ai,4,بالتدخين	
ai,8,والكافيين	
ai,13,يتشاركان	
ai,5,التراثين	
ai,7,للرجلين	
ai,9,لتمارين	
ai,11,عزالدين	
ai,3,والأوزان	
ai,3,الرنين	
ai,7,للتهجين	
ai,2,المعجمِيّين	
ai,6,الروتين	
ai,4,المُعجَميين	
ai,5,الطورين	
ai,3,متحدثين	
ai,5,ولتقنين	
ai,5,الجهتين	
ai,2,خزان	
ai,3,التاريخين	
ai,15,متبعين	
ai,4,وطغيان	
ai,5,والممثلين	
ai,2,والمتفاعلين	
ai,3,ليفين	
ai,1,مورغان	
ai,7,للأنثروبولوجيين	
ai,2,كمثالين	
ai,1,قادرتان	
ai,4,يقين	
ai,2,الأنثروبولوجيين	
ai,4,العابدين	
ai,4,زين	
ai,1,الأنثربولوجيين	
ai,4,لإنسان	
ai,5,الأنتروبولوجيين	
ai,2,جزين	
ai,5,اللبنانيين	
ai,5,لبنان	
ai,2,المتوازنين	
ai,9,للوافدين	
ai,9,المنتمين	
ai,6,ومستشرقين	
ai,1,بالمجالين	
ai,4,بوسليمان	
ai,3,السرطان	
ai,7,للإحسان	
ai,5,التقليدين	
ai,5,متأصلان	
ai,5,تقليدان	
ai,6,والكوفيين	
ai,6,البصريين	
ai,4,نقديتين	
ai,7,متعارضتين	
ai,7,رؤيتين	
ai,3,والمفتشين	
ai,4,ومفتشين	
ai,3,للطواعين	
ai,7,متلازمان	
ai,2,والتمارين	
ai,4,دان	
ai,4,لدان	
ai,3,مفسرين	
ai,2,للمفسّرين	
ai,8,وكإنسان	
ai,8,وافتتان	
ai,8,ومفسرين	
ai,8,وبلاغيين	
ai,8,معجميين	
ai,3,تُعاين	
ai,1,والثلاثين	
ai,4,للسلطان	
ai,1,وتلحين	
ai,1,المهمشين	
ai,4,تخزين	
ai,4,النوعان	
ai,4,يطلبان	
ai,4,مشيدين	
ai,7,الدبلوماسيين	
ai,3,بردان	
ai,3,وبردان	
ai,5,للمؤمنين	
ai,4,الصيغتين	
ai,3,سياقين	
ai,3,مُستعين	
ai,3,بالعميان	
ai,4,بالعين	
ai,2,للمكفوفين	
ai,5,المعارضين	
ai,1,للتموين	
ai,6,لتموين	
ai,6,الجبهتين	
ai,11,بالمرابطين	
ai,4,والطرفين	
ai,6,الداعين	
ai,6,المستوطنين	
ai,4,بالمستوطنين	
ai,6,بالفرنسيين	
ai,6,مستهدفين	
ai,3,مولعين	
ai,4,مُظهرين	
ai,6,وأعيان	
ai,2,الدواوين	
ai,4,ركيزتين	
ai,5,تُعين	
ai,1,مكشفين	
ai,7,قِران	
ai,5,مشرّحين	
ai,5,مجسدين	
ai,2,مقران	
ai,8,النياشين	
ai,6,النورمان	
ai,5,للنورمانيين	
ai,8,للنورمان	
ai,12,المتصوفين	
ai,5,البنين	
ai,6,للإصلاحيين	
ai,2,الأميرين	
ai,1,وعُمان	
ai,4,عُمان	
ai,6,العمانيين	
ai,5,للمصلحين	
ai,1,بالطين	
ai,4,يستهان	
ai,6,المغربين	
ai,4,يتوان	
ai,7,تاركين	
ai,2,الأفران	
ai,2,للمِصْرَيين	
ai,4,العراقيين	
ai,7,رضوان	
ai,7,وجزائريين	
ai,7,فرنسيين	
ai,7,ومؤرخين	
ai,4,والأوروبيين	
ai,1,تشرين	
ai,2,طرخان	
ai,7,الناقدان	
ai,7,كمساهمين	
ai,9,بباكستان	
ai,9,منافسين	
ai,8,موضّحين	
ai,4,التحرّريين	
ai,3,التّونسيّين	
ai,2,ودراستان	
ai,3,الرومان	
ai,3,الأسطوريين	
ai,2,للجنسين	
ai,9,الرؤيتين	
ai,9,المتعاطفين	
ai,3,والمتعاونين	
ai,3,للمحتاجين	
ai,2,للمعوزين	
ai,1,للمزورين	
ai,4,القراءتين	
ai,3,لكتابين	
ai,6,متميزتان	
ai,6,رحلتان	
ai,8,للإيالتين	
ai,3,المناضلين	
ai,6,بالجزائريين	
ai,5,العالِمين	
ai,7,الأخمينيين	
ai,7,وأهريمان	
ai,7,الإلهين	
ai,7,مركزين	
ai,5,الكولونياليين	
ai,7,الأخوان	
ai,4,المغمورين	
ai,2,وخراسان	
ai,4,متباينتين	
ai,4,بفترتين	
ai,7,بمرحلتين	
ai,7,تدين	
ai,11,معتقدين	
ai,9,وثقافيين	
ai,9,روحيين	
ai,7,المتمتعين	
ai,5,متميزتين	
ai,3,للقارئين	
ai,4,اللاتين	
ai,7,بالملكانيين	
ai,12,والمارونيين	
ai,3,ومهنيين	
ai,3,لأكاديميين	
ai,1,للمترشحين	
ai,2,والتزيين	
ai,7,الموريسكيين	
ai,5,طالبين	
ai,3,بالمسجونين	
ai,6,للزيريين	
ai,6,النورمانيين	
ai,6,للحماديين	
ai,2,البراهين	
ai,4,الحضاريين	
ai,4,للصحافيين	
ai,5,القطان	
ai,1,وأركان	
ai,6,منفذتين	
ai,2,والاستراتيجيين	
ai,8,والمسنين	
ai,2,خبيرين	
ai,8,للمحكمين	
ai,9,للممرضين	
ai,9,متكاملتين	
ai,9,حاملين	
ai,8,المزرعين	
ai,8,المزودين	
ai,6,والأسلوبيين	
ai,5,مشجعين	
ai,3,تابعين	
ai,3,رئيسين	
ai,3,الوهران	
ai,6,ومتدين	
ai,5,ومحفزين	
ai,4,شيبان	
ai,5,للمصلين	
ai,5,للمترجمين	
ai,3,مالكيين	
ai,2,مُستندين	
ai,4,رجلان	
ai,2,الظالمين	
ai,7,القصريين	
ai,5,مستقطبين	
ai,3,تحاولان	
ai,3,نظريتان	
ai,8,متبنّين	
ai,6,المتين	
ai,6,الحاكمين	
ai,1,والتلوين	
ai,5,وتلوين	
ai,5,للمحدثين	
ai,5,للمتكلمين	
ai,7,مبينين	
ai,7,الأقدمين	
ai,4,الاتقان	
ai,8,التيارين	
ai,6,المسترشدين	
ai,7,المؤثرين	
ai,7,والمسترشدين	
ai,1,المرموقين	
ai,8,بفرعين	
ai,8,مستقلان	
ai,3,مسهمين	
ai,7,فرعان	
ai,7,العلمان	
ai,12,المتجذرين	
ai,12,والسلوان	
ai,7,إيجابيين	
ai,3,الشريفين	
ai,3,والحرمين	
ai,9,مركّزين	
ai,3,المحقّقين	
ai,3,الجزين	
ai,3,مبتدئين	
ai,7,المبتدئين	
ai,4,المنسوبين	
ai,5,الآيتين	
ai,1,تلمسـان	
ai,1,وأدان	
ai,2,المكثرين	
ai,2,والمجودين	
ai,3,للمبتدئين	
ai,3,ومان	
ai,11,لمؤلفين	
ai,11,وعنوان	
ai,8,المتآمرين	
ai,8,والعامريين	
ai,8,الصنهاجيين	
ai,4,الصنهاجين	
ai,9,المقربين	
ai,6,بدواوين	
ai,10,الألسنيين	
ai,1,الطاعنين	
ai,9,لسؤالين	
ai,7,المتنفذين	
ai,7,الإقطاعيين	
ai,7,مُكرّسين	
ai,4,وتلمسان	
ai,4,الإمامين	
ai,5,جاهزين	
ai,7,والمفتين	
ai,3,وعثمان	
ai,7,والمستقرين	
ai,7,للمرابطين	
ai,3,الصفين	
ai,1,وفصلين	
ai,2,متخذين	
ai,3,بالعنوان	
ai,3,المفكرَين	
ai,4,نصيتين	
ai,4,اتساقيتين	
ai,5,حاسمتين	
ai,4,تحليليين	
ai,3,بتبيان	
ai,5,مهارتان	
ai,7,قصيرتين	
ai,12,وموباسان	
ai,1,مشتركين	
ai,9,الوحدويين	
ai,9,والمناضلين	
ai,6,يُستهان	
ai,8,معنيين	
ai,4,استبطان	
ai,5,المشرقين	
ai,3,الأوليين	
ai,3,متلقين	
ai,3,كمبدعين	
ai,4,منشئين	
ai,2,التقنين	
ai,5,الارتهان	
ai,1,لجوليان	
ai,3,جوليان	
ai,4,يفترضان	
ai,4,كعرضين	
ai,5,لغويين	
ai,5,كأدائين	
ai,7,البعدان	
ai,3,مرتبطتين	
ai,5,الشعبين	
ai,3,لليونانيين	
ai,4,والمستعدين	
ai,1,إروان	
ai,4,الإذعان	
ai,5,تقومان	
ai,3,واعين	
ai,2,المميزين	
ai,9,العصريين	
ai,2,تحليلين	
ai,3,الموقفين	
ai,2,للتمكين	
ai,9,سلبيين	
ai,1,المغتصبين	
ai,6,مسلطتين	
ai,6,الروايتان	
ai,1,فنان	
ai,3,للناحيتين	
ai,2,شريان	
ai,6,النموذجين	
ai,4,الأدبيتين	
ai,2,تعريفين	
ai,3,الصناعتين	
ai,5,الاقتران	
ai,3,وموجهين	
ai,3,كمحاضرين	
ai,8,المُتعلمين	
ai,1,وتزفيتان	
ai,10,تسفطان	
ai,10,مسارين	
ai,2,وبیان	
ai,2,والعالميين	
ai,6,كميدان	
ai,2,الناجين	
ai,3,مُسهمين	
ai,3,الشقين	
ai,6,ومتين	
ai,6,حاسمان	
ai,6,يُشكّلان	
ai,4,ومفيدين	
ai,6,نافعين	
ai,3,المنهجيتين	
ai,2,والاتقان	
ai,4,عيان	
ai,4,ناجين	
ai,3,وأصوليين	
ai,3,كمرجعيتين	
ai,3,لواسين	
ai,1,شخصيتان	
ai,5,يقومان	
ai,11,عاملان	
ai,5,للجيلين	
ai,4,المدرسيين	
ai,4,الجيلين	
ai,7,والمترجمين	
ai,3,جستنيان	
ai,4,والخطاطين	
ai,4,والرسامين	
ai,6,والمصممين	
ai,6,والخطّاطين	
ai,6,الرسّامين	
ai,6,والمصمّمين	
ai,6,المعلّمين	
ai,12,السعران	
ai,4,والسلوكيين	
ai,4,المعرفيين	
ai,3,مدعومين	
ai,3,الكاريكاتوريين	
ai,4,بالأذهان	
ai,1,البيئتين	
ai,5,يُعين	
ai,11,بارعين	
ai,5,مقترحين	
ai,8,سلالتين	
ai,3,ومتلقين	
ai,3,كمراسلين	
ai,6,للمتمدرسين	
ai,2,بتمكين	
ai,5,لتخزين	
ai,1,المنتشرين	
ai,3,ولسان	
ai,8,والموزعين	
ai,7,طريقتين	
ai,4,والمشاهدين	
ai,3,والناشرين	
ai,5,والتقليديين	
ai,4,سرطان	
ai,2,للمجتهدين	
ai,7,لمتعلمين	
ai,4,بالسرطان	
ai,1,والمكتبيين	
ai,3,المتحمسين	
ai,2,مُفضلين	
ai,4,راسين	
ai,5,لراسين	
ai,10,فرعيتين	
ai,2,الجليلين	
ai,2,المادتين	
ai,2,مُبين	
ai,7,متكلمين	
ai,13,متصلين	
ai,14,يشكّلان	
ai,5,للأصوليين	
ai,2,والمتباين	
ai,1,الجزائر،أين	
ai,5,الاستبطان	
ai,3,لبرلمان	
ai,6,وتماسين	
ai,1,بالإمعان	
ai,6,متصارعتين	
ai,3,المُخَاطَبين	
ai,4,بمستويين	
ai,3,بأوزان	
ai,3,تلوين	
ai,3,الألمان	
ai,6,مبتعدين	
ai,4,للأوروبيين	
ai,2,الونّان	
ai,5,قويين	
ai,5,سلاحين	
ai,5,للدواوين	
ai,4,لعنوان	
ai,7,محاورين	
ai,5,كمحوريين	
ai,5,اجتماعيين	
ai,5,ومؤثرين	
ai,6,بإيران	
ai,6,المخطوطين	
ai,13,المخطوطتان	
ai,4,یمثلان	
ai,10,للمخطوطتين	
ai,10,المخطوطتين	
ai,7,الحاضرين	
ai,7,المنشورين	
ai,4,والمطلعين	
ai,6,الأسيويين	
ai,6,ويعكسان	
ai,4,تنبعان	
ai,8,منهجيتان	
ai,4,يتأثران	
ai,4,والتدوين	
ai,8,الميدانين	
ai,8,الحقلان	
ai,4,يتجليان	
ai,4,لتبين	
ai,4,فريقان	
ai,11,متتبعين	
ai,3,اللسانين	
ai,10,ومتعلّمين	
ai,5,ليتبين	
ai,6,واللذان	
ai,8,كداعمين	
ai,4,الموالين	
ai,3,يُعدّان	
ai,8,يُكملان	
ai,5,متجددتين	
ai,2,كالبيان	
ai,5,مستمدين	
ai,5,مجبرين	
ai,5,للمتعاقدين	
ai,4,مراهقين	
ai,3,سيبرمان	
ai,6,وثمانين	
ai,6,ألفين	
ai,6,ثمانين	
ai,6,تسعين	
ai,7,عملين	
ai,5,والهجين	
ai,4,المبهرين	
ai,5,يتباينان	
ai,8,والحداثيين	
ai,3,الأقربين	
ai,4,قطبين	
ai,4,والمصطفين	
ai,4,المستمرين	
ai,11,الصبان	
ai,11,يدلان	
ai,11,يصلحان	
ai,15,السالمين	
ai,15,ويُبين	
ai,15,الجمعين	
ai,5,وحاليين	
ai,7,مصنفين	
ai,7,جاهدين	
ai,9,مغاربيتين	
ai,9,عاكسين	
ai,7,الملايويين	
ai,7,القادمين	
ai,4,للزمان	
ai,5,العقلانيين	
ai,6,واللّغويين	
ai,5,والعارفين	
ai,5,المتعمقين	
ai,3,القوميين	
ai,5,ساعين	
ai,3,الدلاليين	
ai,2,مبان	
ai,5,ووارجلان	
ai,2,متضادين	
ai,4,يتناقضان	
ai,2,مستلهمين	
ai,6,والإخباريين	
ai,7,معترضين	
ai,6,المؤشران	
ai,5,افتراضين	
ai,8,للبصريين	
ai,8,مبتكرين	
ai,3,الرأيين	
ai,5,العلميان	
ai,5,المجتمعان	
ai,1,الاطمئنان	
ai,3,لإحسان	
ai,7,النّقدين	
ai,8,المستويان	
ai,4,الغايتين	
ai,2,واستحسان	
ai,6,لنبين	
ai,5,الدهان	
ai,5,تدوران	
ai,5,مترابطتين	
ai,2,الدّهان	
ai,5,الدُهان	
ai,5,متداخلتين	
ai,2,كاتبان	
ai,3,المؤلفتين	
ai,12,رافضين	
ai,6,والمحدّثين	
ai,3,محافظين	
ai,1,الايالتين	
ai,11,السجلان	
ai,11,الموجودان	
ai,11,الإداريان	
ai,15,مسلطَين	
ai,3,الساحتان	
ai,6,ومدربين	
ai,5,عربيين	
ai,5,توليديين	
ai,2,كخزان	
ai,4,متميزان	
ai,4,أدبيان	
ai,4,شكلان	
ai,6,يمتزجان	
ai,3,يندمجان	
ai,2,مفترضين	
ai,6,بالمتلقين	
ai,5,المكتشفين	
ai,2,صوتيتين	
ai,6,فالقوانين	
ai,6,وفقيهين	
ai,1,التفكيكيين	
ai,5,والناقلين	
ai,7,جوهريتان	
ai,6,المشغلين	
ai,2,المؤسسين	
ai,6,الجنان	
ai,5,إسلاميين	
ai,6,الإسلاميَين	
ai,8,للمحللين	
ai,2,فاعلتين	
ai,2,كأداتين	
ai,3,يتكاملان	
ai,8,فضاءين	
ai,6,المهربين	
ai,6,كفوئين	
ai,6,هجين	
ai,7,المترشحين	
ai,5,بالإعلان	
ai,4,بیان	
ai,13,الوحيدين	
ai,7,والمنظمين	
ai,6,الأبوين	
ai,2,وجيران	
ai,3,إذعان	
ai,3,وللجيران	
ai,3,وبجيران	
ai,2,مهين	
ai,3,والمكلفين	
ai,7,مصلحتان	
ai,14,للملزمين	
ai,14,الملتزمين	
ai,14,متوازنتين	
ai,10,الطرحين	
ai,5,مساهمين	
ai,7,الإنسانيين	
ai,2,يعطيان	
ai,5,والوطنيين	
ai,2,للتعيين	
ai,5,تحيين	
ai,5,المنظومتين	
ai,1,والهيجان	
ai,6,الموقعين	
ai,5,كالقانونين	
ai,3,ناطقين	
ai,4,والمجاهدين	
ai,4,والمبلغين	
ai,4,المحضرين	
ai,7,للتمارين	
ai,3,الأوكسجين	
ai,2,مدفوعين	
ai,4,المنحرفين	
ai,4,بالغين	
ai,4,كمجرمين	
ai,1,المشتغلين	
ai,9,مترادفان	
ai,9,المتلازمين	
ai,3,للمفكرين	
ai,5,المدرّسين	
ai,5,العاشقين	
ai,2,الرومانسيين	
ai,6,للعرفان	
ai,2,تتعين	
ai,3,غافلين	
ai,12,التعيين	
ai,13,والخاصين	
ai,7,المرقين	
ai,9,يُعَدَّان	
ai,8,متساوين	
ai,12,والمستخدَمين	
ai,1,أكان	
ai,6,الممولين	
ai,5,منتبهين	
ai,2,ولتأمين	
ai,8,والمعنويين	
ai,8,الشرطين	
ai,4,المعيارين	
ai,3,لمرتين	
ai,6,متتاليتين	
ai,7,يثبتان	
ai,7,القولين	
ai,8,يعترفان	
ai,12,بالبرلمان	
ai,4,تجسدان	
ai,5,ومواطنين	
ai,1,المتعلقتين	
ai,4,والمدافعين	
ai,4,مسلّطين	
ai,8,لزمان	
ai,4,طوفان	
ai,2,كمشرعين	
ai,12,وتتباين	
ai,1,دلالتين	
ai,3,اعتباريين	
ai,4,بُعدين	
ai,1,يورغين	
ai,5,وإعلان	
ai,17,والمؤمنين	
ai,5,بسلطتين	
ai,8,قدرتين	
ai,2,والبروتين	
ai,1,والأكسجين	
ai,1,بلبنان	
ai,5,المختلفتين	
ai,5,لملايين	
ai,4,يعانيان	
ai,5,الكافيين	
ai,12,التصرفين	
ai,6,مُلقين	
ai,1,بالأركان	
ai,5,المحددين	
ai,5,بالإطارين	
ai,5,بشقين	
ai,5,القران	
ai,5,كَان	
ai,13,بالمدنيين	
ai,4,لقمان	
ai,4,يتنافسان	
ai,5,المنتفعين	
ai,11,التقليدتين	
ai,3,تجليين	
ai,9,الخالقين	
ai,4,يتطلبان	
ai,3,نمطين	
ai,5,بمفكرين	
ai,7,مساعين	
ai,7,المجربين	
ai,3,والجدران	
ai,4,بمبان	
ai,4,المهيمنين	
ai,2,مميزين	
ai,6,المرتحلين	
ai,6,المشرقيين	
ai,7,مستفيدين	
ai,4,المغاربيان	
ai,6,وغيليزان	
ai,6,كرمان	
ai,5,غيليزان	
ai,3,مُستعينين	
ai,7,المُترجمين	
ai,3,حنين	
ai,2,لمسؤولين	
ai,2,مغاربيان	
ai,1,كوجهين	
ai,4,والمتوسطين	
ai,4,للمقاولين	
ai,3,مستوحين	
ai,3,والدراسين	
ai,4,ويتأثران	
ai,6,لافتين	
ai,8,متورطين	
ai,8,ناقدين	
ai,3,تبّين	
ai,7,دراسيتين	
ai,2,متبنين	
ai,5,رمزين	
ai,4,التجاريتين	
ai,4,العلامتين	
ai,8,اللغويتين	
ai,8,لغويتين	
ai,1,ماعين	
ai,12,لفقدان	
ai,3,مرجعين	
ai,8,ضريبيين	
ai,8,مراجعين	
ai,5,العربيتين	
ai,3,اللِّسَان	
ai,7,الأمريكيتان	
ai,12,تظهران	
ai,12,الأجنبيتين	
ai,12,أجنبيتان	
ai,12,واثنتان	
ai,3,الزمنيتين	
ai,13,المفتشين	
ai,2,بطريقتين	
ai,8,المتداولين	
ai,7,للمبحوثين	
ai,2,اللّسان	
ai,3,فصيلتين	
ai,3,أوروبيين	
ai,2,فصيلتان	
ai,4,الأوربيين	
ai,2,المربيين	
ai,6,والرياضيين	
ai,9,أخصائيين	
ai,7,المكتسبان	
ai,11,ملتزمين	
ai,9,المكونين	
ai,5,الفائزين	
ai,8,والناشئين	
ai,5,مصممان	
ai,5,مقياسان	
ai,2,لرياضيين	
ai,1,مشرفين	
ai,7,المتسربين	
ai,4,المحكمتان	
ai,4,جديدتان	
ai,4,دوليتان	
ai,4,محكمتان	
ai,5,دوليتين	
ai,5,محكمتين	
ai,9,بسريان	
ai,6,يتحققان	
ai,3,ومبتكرين	
ai,3,متقدمين	
ai,1,للمستأجرين	
ai,4,للعين	
ai,4,رئيسيَين	
ai,4,عالَمين	
ai,5,متوفين	
ai,6,المفسدتين	
ai,6,السلامتين	
ai,6,المرضين	
ai,3,الضررين	
ai,7,المرتبتين	
ai,8,المضرورين	
ai,4,والمتخلفين	
ai,4,والمجانين	
ai,6,ميتين	
ai,9,الخاصين	
ai,9,أسلوبين	
ai,6,القصيرتين	
ai,2,أحايين	
ai,3,المزيفين	
ai,5,للمفتين	
ai,2,الممثلين	
ai,3,المتوفيين	
ai,2,بمعان	
ai,4,والمكتشفين	
ai,2,الثلاثين	
ai,6,إنتاجيتين	
ai,4,كمراجعين	
ai,4,الطموحين	
ai,14,لعملين	
ai,5,المنطقيين	
ai,5,الوضعيين	
ai,14,مركزيين	
ai,11,جزءان	
ai,22,يلتقيان	
ai,17,ومتكاملين	
ai,8,محفزين	
ai,4,وهاتين	
ai,7,متباينان	
ai,6,متعارضان	
ai,10,يتجزأان	
ai,10,يظهران	
ai,20,يُعرضان	
ai,6,وتحيين	
ai,8,مكونتين	
ai,11,بقياسين	
ai,2,يتلقين	
ai,4,السيكومتريين	
ai,8,وتجريبيتين	
ai,9,ومكافئتين	
ai,7,قابلين	
ai,4,الداخلين	
ai,7,والضعيفين	
ai,7,لحسين	
ai,14,منفذين	
ai,14,للمشرفين	
ai,8,للأعوان	
ai,4,الوسيلتين	
ai,4,يطرحان	
ai,5,تدريسيين	
ai,9,لمهارتين	
ai,6,الإقليميين	
ai,3,متماثلتين	
ai,5,تتبين	
ai,6,حنان	
ai,1,فلان	
ai,9,كلاسيكيين	
ai,9,بلاغيين	
ai,6,تعانيان	
ai,8,الحالتان	
ai,4,المتنبئين	
ai,5,للمدرسين	
ai,5,المنهاجين	
ai,2,ومتخصصين	
ai,1,مكلوهان	
ai,5,متفشيين	
ai,3,بالمنظرين	
ai,5,المهارتين	
ai,3,اليابان	
ai,8,المجلسين	
ai,15,والناخبين	
ai,3,لونجمان	
ai,5,أوان	
ai,2,ماكلوهان	
ai,1,ملمين	
