label,word_count,tfidf_sample
ai,3,"{5922: 4.8695, 8871: 4.6279, 9136: 3.6337}"
ai,407,"{51: 4.7579, 72: 4.5459, 215: 0.1514, 688: 5.4792, 720: 4.8329}"
ai,69,"{215: 0.1514, 500: 2.0471, 709: 5.9901, 1006: 5.1638, 1009: 0.4344}"
ai,68,"{215: 0.4542, 301: 3.5904, 306: 1.5586, 412: 2.6464, 659: 2.6882}"
ai,110,"{159: 1.729, 215: 0.4542, 241: 5.2874, 306: 1.5586, 352: 5.485}"
ai,86,"{40: 3.5083, 215: 0.7569, 306: 1.5586, 500: 2.0471, 749: 4.9107}"
ai,52,"{27: 2.0261, 215: 0.1514, 302: 5.0272, 812: 5.5933, 1039: 2.77}"
ai,105,"{215: 0.1514, 301: 3.5904, 306: 1.5586, 373: 4.9624, 412: 2.6464}"
ai,126,"{15: 1.2162, 83: 5.3161, 116: 3.2477, 159: 1.729, 215: 0.6055}"
ai,28,"{72: 4.5459, 215: 0.1514, 1128: 4.0844, 1814: 1.9104, 1926: 2.5863}"
ai,60,"{15: 1.2162, 191: 3.38, 215: 0.7569, 968: 5.0872, 1009: 0.2172}"
ai,42,"{159: 1.729, 191: 3.38, 215: 0.4542, 1152: 4.1563, 1212: 2.1804}"
ai,104,"{15: 1.2162, 27: 2.0261, 159: 0.8645, 191: 3.38, 215: 0.4542}"
ai,43,"{155: 3.8273, 215: 0.3028, 297: 3.1007, 747: 6.5009, 1080: 3.1778}"
ai,118,"{33: 5.6673, 118: 5.4455, 215: 0.1514, 306: 1.5586, 324: 2.8204}"
ai,132,"{15: 2.4325, 64: 2.5844, 159: 0.8645, 306: 1.5586, 500: 2.0471}"
ai,89,"{72: 4.5459, 215: 0.6055, 267: 5.7612, 306: 1.5586, 500: 2.0471}"
ai,127,"{15: 1.2162, 27: 2.0261, 159: 1.729, 191: 10.14, 215: 0.6055}"
ai,47,"{115: 3.0803, 159: 0.8645, 215: 0.3028, 301: 3.5904, 983: 4.8757}"
ai,40,"{215: 0.3028, 306: 1.5586, 444: 3.8871, 615: 6.2132, 650: 5.3407}"
ai,51,"{215: 0.3028, 264: 4.8788, 306: 1.5586, 329: 5.2595, 1009: 0.2172}"
ai,100,"{80: 4.901, 215: 0.1514, 229: 2.6942, 300: 5.0456, 306: 1.5586}"
ai,82,"{500: 2.0471, 679: 7.0605, 1009: 0.4344, 1191: 2.2604, 1303: 5.278}"
ai,94,"{46: 5.9901, 80: 4.901, 159: 0.8645, 215: 0.4542, 376: 4.6551}"
ai,72,"{15: 1.2162, 46: 5.9901, 159: 0.8645, 215: 0.3028, 314: 4.6908}"
ai,98,"{32: 5.2368, 167: 4.0675, 215: 0.3028, 374: 5.0719, 449: 4.2488}"
ai,109,"{137: 4.2015, 215: 0.3028, 269: 5.5503, 306: 1.5586, 425: 4.4558}"
ai,7,"{137: 4.2015, 1978: 4.3844, 2768: 4.7776, 4796: 4.5664, 6927: 4.8005}"
ai,48,"{137: 4.2015, 159: 0.8645, 269: 5.5503, 507: 3.4369, 1009: 0.4344}"
ai,78,"{27: 2.0261, 215: 0.1514, 331: 3.0902, 412: 2.6464, 574: 1.8013}"
ai,79,"{31: 3.0194, 159: 0.8645, 215: 0.1514, 306: 1.5586, 371: 9.4235}"
ai,129,"{15: 1.2162, 159: 0.8645, 167: 4.0675, 215: 0.4542, 306: 1.5586}"
ai,76,"{15: 1.2162, 215: 0.4542, 267: 5.7612, 408: 6.6928, 442: 4.6526}"
ai,44,"{15: 1.2162, 159: 0.8645, 215: 0.3028, 840: 5.2734, 1009: 0.6516}"
ai,85,"{15: 1.2162, 215: 0.3028, 449: 4.2488, 869: 2.7602, 987: 6.587}"
ai,120,"{27: 2.0261, 215: 0.1514, 318: 5.4679, 393: 4.7747, 412: 2.6464}"
ai,55,"{15: 1.2162, 159: 0.8645, 215: 0.3028, 458: 3.4332, 500: 2.0471}"
ai,1,{1396: 4.4537}
ai,181,"{15: 1.2162, 39: 5.7765, 80: 4.901, 159: 1.729, 215: 0.4542}"
ai,114,"{24: 19.2019, 58: 8.9868, 94: 5.0568, 191: 6.76, 215: 0.1514}"
ai,107,"{31: 3.0194, 49: 6.1222, 155: 3.8273, 215: 0.4542, 406: 5.2549}"
ai,61,"{27: 2.0261, 148: 4.9402, 159: 2.5935, 215: 0.3028, 872: 6.4099}"
ai,89,"{15: 1.2162, 159: 0.8645, 215: 0.6055, 306: 1.5586, 869: 2.7602}"
ai,118,"{27: 2.0261, 36: 2.8814, 215: 0.3028, 427: 4.6352, 500: 4.0942}"
ai,26,"{24: 4.8005, 72: 4.5459, 215: 0.1514, 1067: 6.732, 1128: 4.0844}"
ai,58,"{15: 1.2162, 215: 0.4542, 306: 1.5586, 324: 2.8204, 463: 8.5863}"
ai,63,"{215: 0.6055, 463: 8.5863, 777: 3.3395, 1123: 3.002, 1212: 2.1804}"
ai,41,"{215: 0.1514, 231: 4.6085, 306: 1.5586, 406: 5.2549, 653: 5.8157}"
ai,92,"{15: 1.2162, 272: 5.6604, 302: 5.0272, 355: 6.7122, 435: 2.8746}"
ai,124,"{159: 1.729, 215: 0.4542, 597: 5.1676, 664: 5.6201, 1009: 0.6516}"
ai,91,"{215: 0.6055, 297: 3.1007, 500: 2.0471, 597: 5.1676, 864: 3.0001}"
ai,90,"{51: 4.7579, 159: 0.8645, 215: 0.4542, 500: 2.0471, 794: 5.3065}"
ai,91,"{15: 1.2162, 306: 3.1171, 463: 17.1725, 525: 2.9081, 659: 2.6882}"
ai,133,"{15: 1.2162, 27: 2.0261, 35: 4.6426, 157: 3.4428, 159: 0.8645}"
ai,54,"{15: 1.2162, 157: 3.4428, 215: 0.4542, 324: 2.8204, 504: 3.8472}"
ai,1,{1396: 4.4537}
ai,70,"{84: 6.0289, 158: 4.4294, 215: 0.1514, 240: 4.6601, 287: 5.1226}"
ai,114,"{58: 4.4934, 86: 4.9604, 155: 3.8273, 215: 0.4542, 861: 2.5825}"
ai,48,"{27: 2.0261, 93: 5.0911, 215: 0.4542, 412: 2.6464, 795: 4.6526}"
ai,14,"{1418: 3.4708, 1563: 3.4609, 2141: 2.7261, 3385: 3.3045, 3709: 3.5325}"
ai,82,"{64: 7.7533, 215: 0.3028, 586: 3.8917, 927: 4.4234, 1165: 5.5442}"
ai,81,"{4: 5.1428, 183: 2.941, 295: 2.6427, 306: 3.1171, 854: 10.5099}"
ai,124,"{42: 5.5024, 191: 3.38, 215: 0.3028, 295: 2.6427, 301: 3.5904}"
ai,67,"{215: 0.3028, 479: 5.9996, 507: 3.4369, 942: 5.3762, 1009: 0.2172}"
ai,72,"{15: 1.2162, 104: 5.3813, 158: 4.4294, 215: 0.1514, 302: 5.0272}"
ai,119,"{191: 3.38, 215: 0.4542, 229: 2.6942, 243: 3.8461, 251: 14.2242}"
ai,78,"{15: 1.2162, 215: 0.4542, 251: 18.9655, 282: 4.5687, 404: 5.5942}"
ai,84,"{215: 0.6055, 251: 18.9655, 433: 5.9712, 489: 5.371, 884: 4.5687}"
ai,51,"{43: 5.1028, 191: 3.38, 215: 0.1514, 251: 14.2242, 306: 1.5586}"
ai,55,"{159: 0.8645, 215: 0.3028, 291: 4.0041, 458: 3.4332, 878: 5.1592}"
ai,122,"{215: 0.1514, 458: 3.4332, 500: 4.0942, 531: 5.8077, 970: 4.6551}"
ai,80,"{64: 2.5844, 121: 6.1781, 159: 0.8645, 215: 0.1514, 611: 4.8239}"
ai,85,"{500: 2.0471, 1009: 0.6516, 1182: 4.3655, 1198: 4.0441, 1252: 5.0309}"
ai,66,"{15: 1.2162, 27: 2.0261, 109: 4.8359, 126: 4.9402, 215: 0.1514}"
ai,63,"{109: 9.6718, 126: 4.9402, 159: 2.5935, 215: 0.1514, 331: 3.0902}"
ai,87,"{27: 2.0261, 109: 19.3435, 159: 1.729, 215: 0.4542, 864: 3.0001}"
ai,35,"{1009: 0.4344, 1032: 6.1222, 1444: 0.8443, 1616: 4.8299, 1740: 1.3468}"
ai,185,"{15: 1.2162, 64: 2.5844, 130: 6.2496, 155: 3.8273, 159: 1.729}"
ai,120,"{159: 2.5935, 181: 3.7585, 215: 0.3028, 264: 4.8788, 300: 5.0456}"
ai,110,"{31: 3.0194, 69: 3.0233, 159: 0.8645, 215: 0.7569, 436: 2.2393}"
ai,128,"{31: 3.0194, 106: 5.9996, 159: 0.8645, 331: 3.0902, 500: 2.0471}"
ai,123,"{27: 2.0261, 115: 3.0803, 159: 2.5935, 215: 0.4542, 309: 6.3133}"
ai,64,"{15: 1.2162, 170: 17.52, 215: 0.7569, 324: 2.8204, 1009: 0.4344}"
ai,51,"{9: 4.3161, 31: 3.0194, 215: 0.1514, 436: 2.2393, 1009: 0.2172}"
ai,75,"{15: 1.2162, 64: 2.5844, 88: 5.6136, 98: 5.2687, 155: 3.8273}"
ai,118,"{80: 4.901, 215: 0.1514, 398: 4.0662, 435: 2.8746, 505: 4.7305}"
ai,87,"{18: 4.8883, 159: 0.8645, 215: 0.1514, 306: 1.5586, 310: 5.0568}"
ai,120,"{215: 0.6055, 500: 2.0471, 518: 13.7535, 749: 24.5534, 817: 2.6833}"
ai,61,"{27: 2.0261, 170: 17.52, 215: 0.3028, 306: 1.5586, 507: 3.4369}"
ai,102,"{27: 2.0261, 115: 3.0803, 159: 0.8645, 170: 23.36, 215: 0.6055}"
ai,45,"{215: 0.3028, 500: 2.0471, 936: 4.3377, 1009: 0.2172, 1128: 4.0844}"
ai,60,"{215: 0.4542, 223: 5.6006, 461: 5.1469, 533: 6.4696, 574: 1.8013}"
ai,127,"{24: 4.8005, 215: 0.4542, 311: 6.262, 463: 4.2931, 500: 2.0471}"
ai,128,"{15: 1.2162, 40: 3.5083, 159: 1.729, 170: 17.52, 215: 0.1514}"
ai,8,"{306: 1.5586, 2648: 6.0797, 3198: 4.6576, 4710: 5.5024, 7946: 0.0439}"
ai,56,"{15: 1.2162, 114: 5.2734, 215: 0.1514, 915: 4.2588, 987: 3.2935}"
ai,48,"{15: 1.2162, 27: 2.0261, 218: 4.6526, 275: 4.9336, 350: 5.0057}"
ai,91,"{36: 2.8814, 159: 0.8645, 215: 0.6055, 306: 1.5586, 768: 5.4735}"
ai,27,"{72: 4.5459, 93: 5.0911, 215: 0.1514, 1128: 4.0844, 1814: 1.9104}"
ai,127,"{15: 1.2162, 27: 2.0261, 115: 3.0803, 159: 1.729, 215: 0.4542}"
ai,1,{1396: 4.4537}
ai,46,"{27: 2.0261, 87: 6.9063, 115: 3.0803, 237: 5.7314, 301: 3.5904}"
ai,109,"{36: 2.8814, 182: 5.9806, 215: 0.6055, 438: 4.2175, 505: 4.7305}"
ai,54,"{215: 0.1514, 295: 2.6427, 300: 5.0456, 326: 5.5442, 557: 7.9138}"
ai,138,"{72: 4.5459, 93: 5.0911, 186: 4.8788, 215: 0.6055, 251: 4.7414}"
ai,77,"{215: 0.3028, 557: 15.8276, 641: 3.6483, 797: 6.5213, 817: 8.05}"
ai,114,"{15: 1.2162, 43: 5.1028, 159: 0.8645, 215: 0.6055, 273: 5.1802}"
ai,82,"{15: 1.2162, 159: 0.8645, 215: 0.1514, 273: 5.1802, 457: 4.8571}"
ai,76,"{15: 1.2162, 64: 5.1689, 159: 0.8645, 273: 5.1802, 431: 4.8664}"
ai,52,"{15: 1.2162, 215: 0.3028, 638: 4.6476, 1009: 0.4344, 1142: 4.5128}"
ai,115,"{87: 6.9063, 115: 3.0803, 215: 0.1514, 237: 5.7314, 277: 4.7663}"
ai,115,"{215: 0.4542, 306: 3.1171, 449: 4.2488, 493: 6.3265, 500: 2.0471}"
ai,106,"{15: 1.2162, 32: 5.2368, 159: 0.8645, 215: 0.1514, 306: 1.5586}"
ai,78,"{32: 5.2368, 215: 0.3028, 391: 3.5665, 398: 4.0662, 845: 4.3001}"
ai,76,"{32: 5.2368, 204: 5.0345, 215: 0.4542, 306: 1.5586, 391: 3.5665}"
ai,111,"{51: 4.7579, 155: 19.1364, 261: 8.4908, 355: 6.7122, 435: 2.8746}"
ai,102,"{51: 4.7579, 155: 3.8273, 215: 0.1514, 261: 4.2454, 371: 4.7118}"
ai,80,"{58: 4.4934, 196: 4.8005, 302: 5.0272, 516: 3.855, 738: 4.8239}"
ai,97,"{15: 1.2162, 215: 0.9083, 324: 2.8204, 749: 4.9107, 1005: 4.9469}"
ai,42,"{159: 0.8645, 215: 0.4542, 261: 4.2454, 497: 5.8318, 1009: 0.2172}"
ai,116,"{15: 1.2162, 27: 2.0261, 85: 5.3762, 91: 4.4496, 215: 0.3028}"
ai,30,"{51: 4.7579, 155: 3.8273, 159: 0.8645, 215: 0.3028, 261: 4.2454}"
ai,115,"{27: 2.0261, 215: 0.4542, 412: 2.6464, 500: 2.0471, 546: 2.5466}"
ai,118,"{15: 1.2162, 36: 2.8814, 159: 1.729, 167: 4.0675, 215: 0.4542}"
ai,112,"{15: 1.2162, 159: 0.8645, 215: 0.3028, 251: 4.7414, 306: 1.5586}"
ai,78,"{159: 0.8645, 215: 0.3028, 251: 4.7414, 306: 1.5586, 588: 10.1977}"
ai,63,"{159: 0.8645, 215: 0.4542, 251: 4.7414, 306: 1.5586, 444: 3.8871}"
ai,119,"{32: 5.2368, 40: 3.5083, 69: 3.0233, 215: 0.3028, 507: 3.4369}"
ai,96,"{31: 3.0194, 215: 0.3028, 297: 3.1007, 449: 4.2488, 475: 12.1593}"
ai,69,"{32: 5.2368, 215: 0.1514, 314: 4.6908, 518: 3.4384, 615: 6.2132}"
ai,54,"{32: 5.2368, 215: 0.6055, 231: 4.6085, 306: 1.5586, 900: 3.3984}"
ai,58,"{35: 4.6426, 88: 5.6136, 340: 4.5664, 461: 5.1469, 903: 4.2031}"
ai,104,"{15: 1.2162, 69: 3.0233, 215: 0.4542, 422: 5.1266, 546: 2.5466}"
ai,89,"{69: 3.0233, 183: 5.882, 215: 0.4542, 417: 2.2449, 507: 3.4369}"
ai,57,"{15: 1.2162, 215: 0.1514, 416: 5.9996, 507: 3.4369, 586: 3.8917}"
ai,118,"{27: 2.0261, 40: 3.5083, 157: 3.4428, 167: 4.0675, 215: 0.4542}"
ai,68,"{215: 0.3028, 297: 3.1007, 306: 1.5586, 436: 2.2393, 864: 3.0001}"
ai,112,"{13: 4.848, 15: 1.2162, 159: 0.8645, 215: 0.7569, 275: 4.9336}"
ai,110,"{36: 2.8814, 96: 5.6536, 110: 10.794, 159: 1.729, 215: 0.4542}"
ai,64,"{215: 0.4542, 306: 1.5586, 941: 5.3308, 987: 3.2935, 1009: 0.4344}"
ai,12,"{5: 4.5943, 86: 4.9604, 218: 4.6526, 526: 6.1332, 3294: 4.2827}"
ai,98,"{5: 9.1886, 15: 1.2162, 86: 4.9604, 110: 5.397, 159: 0.8645}"
ai,61,"{27: 2.0261, 241: 5.2874, 295: 2.6427, 504: 3.8472, 1009: 0.2172}"
ai,94,"{215: 0.3028, 306: 1.5586, 391: 3.5665, 779: 4.2306, 824: 5.5942}"
ai,116,"{8: 4.8914, 15: 1.2162, 159: 0.8645, 204: 5.0345, 215: 0.4542}"
ai,1,{1396: 4.4537}
ai,169,"{159: 0.8645, 282: 4.5687, 338: 5.0057, 432: 5.7537, 446: 5.8157}"
ai,101,"{15: 2.4325, 52: 4.8788, 212: 5.2922, 215: 0.4542, 444: 3.8871}"
ai,78,"{52: 4.8788, 106: 5.9996, 159: 2.5935, 215: 0.4542, 244: 6.4544}"
ai,88,"{52: 4.8788, 159: 0.8645, 215: 0.3028, 244: 19.3631, 251: 4.7414}"
ai,36,"{15: 1.2162, 59: 6.7522, 215: 0.1514, 374: 5.0719, 820: 5.2549}"
ai,66,"{159: 0.8645, 215: 0.3028, 251: 4.7414, 306: 1.5586, 339: 3.6328}"
ai,123,"{22: 5.3608, 114: 5.2734, 159: 0.8645, 215: 0.3028, 435: 2.8746}"
ai,103,"{0: 5.7998, 15: 2.4325, 191: 3.38, 215: 0.3028, 231: 4.6085}"
ai,77,"{360: 3.2343, 797: 6.5213, 812: 2.7966, 1009: 0.2172, 1102: 2.9797}"
ai,60,"{691: 3.9421, 797: 3.2607, 812: 2.7966, 1009: 0.2172, 1480: 5.7842}"
ai,78,"{31: 3.0194, 37: 5.7688, 159: 1.729, 215: 0.4542, 506: 4.7224}"
ai,109,"{31: 3.0194, 215: 0.1514, 306: 1.5586, 360: 3.2343, 374: 5.0719}"
ai,129,"{15: 1.2162, 27: 2.0261, 36: 2.8814, 115: 3.0803, 159: 2.5935}"
ai,1,{1396: 4.4537}
ai,68,"{159: 0.8645, 215: 0.6055, 432: 5.7537, 500: 2.0471, 1009: 0.6516}"
ai,114,"{157: 3.4428, 215: 0.4542, 324: 2.8204, 417: 2.2449, 436: 2.2393}"
ai,97,"{64: 2.5844, 417: 2.2449, 590: 4.1967, 695: 4.599, 855: 4.1457}"
ai,93,"{215: 0.1514, 518: 3.4384, 647: 6.1554, 695: 4.599, 1009: 0.4344}"
ai,61,"{15: 1.2162, 215: 0.4542, 306: 1.5586, 324: 2.8204, 504: 3.8472}"
ai,63,"{215: 0.1514, 324: 2.8204, 417: 2.2449, 518: 3.4384, 546: 2.5466}"
ai,62,"{15: 1.2162, 125: 4.7496, 306: 1.5586, 442: 4.6526, 500: 2.0471}"
ai,106,"{15: 1.2162, 21: 6.3813, 32: 5.2368, 41: 4.7441, 80: 4.901}"
ai,71,"{32: 5.2368, 151: 5.1266, 215: 0.1514, 234: 11.2801, 435: 2.8746}"
ai,85,"{64: 2.5844, 119: 6.601, 151: 10.2531, 218: 4.6526, 234: 5.6401}"
ai,47,"{27: 2.0261, 215: 0.1514, 331: 3.0902, 412: 2.6464, 686: 5.9345}"
ai,76,"{215: 0.4542, 306: 3.1171, 435: 2.8746, 1009: 0.4344, 1039: 2.77}"
ai,127,"{15: 1.2162, 27: 2.0261, 159: 0.8645, 215: 0.9083, 310: 5.0568}"
ai,36,"{15: 1.2162, 215: 0.3028, 1009: 0.4344, 1366: 3.4739, 1740: 1.3468}"
ai,1,{1396: 4.4537}
ai,108,"{13: 4.848, 27: 2.0261, 52: 4.8788, 159: 0.8645, 215: 0.4542}"
ai,14,"{13: 4.848, 27: 2.0261, 218: 4.6526, 294: 5.3659, 2227: 4.5041}"
ai,102,"{13: 14.5439, 27: 8.1043, 215: 0.3028, 218: 9.3051, 294: 10.7318}"
ai,54,"{27: 2.0261, 115: 3.0803, 191: 3.38, 215: 0.4542, 373: 2.4812}"
ai,51,"{13: 4.848, 27: 2.0261, 155: 3.8273, 215: 0.3028, 218: 9.3051}"
ai,55,"{40: 3.5083, 159: 0.8645, 215: 0.3028, 331: 3.0902, 412: 2.6464}"
ai,122,"{128: 4.5872, 155: 3.8273, 215: 0.1514, 261: 4.2454, 574: 1.8013}"
ai,92,"{155: 3.8273, 215: 0.6055, 306: 1.5586, 681: 4.3107, 1009: 0.2172}"
ai,76,"{155: 3.8273, 159: 0.8645, 215: 0.3028, 306: 1.5586, 451: 4.5896}"
ai,55,"{155: 3.8273, 159: 0.8645, 306: 1.5586, 962: 4.9986, 1009: 0.2172}"
ai,118,"{200: 6.655, 215: 0.9083, 241: 5.2874, 319: 5.5878, 339: 3.6328}"
ai,84,"{35: 4.6426, 215: 0.4542, 306: 1.5586, 491: 5.5024, 500: 2.0471}"
ai,90,"{15: 2.4325, 27: 2.0261, 31: 3.0194, 93: 5.0911, 215: 0.4542}"
ai,135,"{69: 3.0233, 84: 6.0289, 215: 0.4542, 231: 4.6085, 232: 12.2228}"
ai,31,"{72: 4.5459, 215: 0.1514, 840: 5.2734, 1128: 4.0844, 1926: 2.5863}"
ai,67,"{159: 0.8645, 215: 0.1514, 222: 4.6451, 225: 9.2655, 306: 1.5586}"
ai,64,"{215: 0.1514, 225: 9.2655, 226: 6.0797, 267: 5.7612, 554: 4.7747}"
ai,90,"{36: 2.8814, 159: 0.8645, 215: 0.3028, 225: 13.8983, 306: 1.5586}"
ai,1,{1396: 4.4537}
ai,58,"{159: 0.8645, 215: 0.3028, 500: 2.0471, 951: 5.485, 1009: 0.2172}"
ai,103,"{27: 2.0261, 137: 4.2015, 215: 0.7569, 436: 2.2393, 659: 2.6882}"
ai,101,"{4: 5.1428, 187: 4.5281, 215: 0.7569, 436: 2.2393, 510: 3.5059}"
ai,120,"{15: 1.2162, 115: 3.0803, 159: 0.8645, 215: 0.6055, 406: 5.2549}"
ai,41,"{15: 1.2162, 393: 4.7747, 510: 3.5059, 1008: 3.8045, 1009: 0.6516}"
ai,31,"{72: 4.5459, 93: 5.0911, 215: 0.1514, 1128: 4.0844, 1814: 1.9104}"
ai,62,"{15: 1.2162, 27: 2.0261, 215: 0.1514, 240: 4.6601, 331: 3.0902}"
ai,106,"{159: 0.8645, 215: 0.3028, 244: 6.4544, 393: 4.7747, 895: 4.0401}"
ai,1,{1396: 4.4537}
ai,102,"{27: 2.0261, 215: 0.3028, 232: 6.1114, 458: 3.4332, 525: 2.9081}"
ai,77,"{19: 6.2746, 179: 5.7765, 215: 0.3028, 232: 6.1114, 324: 2.8204}"
ai,123,"{15: 1.2162, 77: 4.7414, 204: 5.0345, 215: 0.4542, 393: 4.7747}"
ai,77,"{19: 6.2746, 72: 4.5459, 215: 0.4542, 267: 5.7612, 324: 2.8204}"
ai,77,"{15: 1.2162, 215: 0.1514, 281: 5.1387, 306: 1.5586, 324: 2.8204}"
ai,37,"{27: 2.0261, 159: 0.8645, 215: 0.3028, 875: 5.5201, 1299: 1.5498}"
ai,1,{1396: 4.4537}
ai,156,"{24: 4.8005, 31: 3.0194, 159: 1.729, 215: 0.4542, 243: 3.8461}"
ai,117,"{36: 2.8814, 155: 3.8273, 159: 1.729, 215: 0.6055, 231: 4.6085}"
ai,101,"{215: 0.1514, 295: 2.6427, 306: 1.5586, 376: 4.6551, 412: 2.6464}"
ai,7,"{306: 1.5586, 869: 2.7602, 1926: 2.5863, 2534: 6.5497, 4199: 0.8629}"
ai,89,"{36: 5.7628, 155: 3.8273, 159: 1.729, 215: 0.4542, 231: 4.6085}"
ai,98,"{159: 0.8645, 215: 0.7569, 231: 13.8256, 324: 2.8204, 410: 5.6812}"
ai,96,"{15: 1.2162, 159: 1.729, 215: 0.7569, 435: 2.8746, 436: 2.2393}"
ai,106,"{159: 0.8645, 215: 0.6055, 306: 1.5586, 500: 2.0471, 895: 4.0401}"
ai,123,"{15: 1.2162, 27: 2.0261, 149: 5.6812, 205: 6.655, 215: 0.6055}"
ai,6,"{1338: 6.0388, 6358: 5.3259, 6409: 5.5503, 7331: 4.0147, 7946: 0.0439}"
ai,92,"{114: 5.2734, 215: 0.3028, 306: 1.5586, 333: 5.4735, 1005: 4.9469}"
ai,74,"{15: 1.2162, 69: 3.0233, 215: 0.1514, 546: 2.5466, 562: 4.1397}"
ai,66,"{27: 2.0261, 115: 3.0803, 159: 0.8645, 215: 0.1514, 301: 3.5904}"
ai,53,"{215: 0.3028, 306: 1.5586, 427: 4.6352, 500: 2.0471, 532: 5.8904}"
ai,88,"{215: 0.1514, 692: 4.6753, 900: 3.3984, 950: 4.8269, 1009: 0.8688}"
ai,113,"{13: 4.848, 36: 2.8814, 161: 6.4245, 187: 4.5281, 215: 0.1514}"
ai,97,"{76: 6.0591, 157: 3.4428, 159: 0.8645, 215: 0.1514, 306: 1.5586}"
ai,98,"{80: 4.901, 115: 3.0803, 159: 1.729, 306: 1.5586, 412: 2.6464}"
ai,125,"{15: 1.2162, 61: 6.1114, 69: 3.0233, 157: 3.4428, 159: 1.729}"
ai,49,"{15: 1.2162, 139: 5.3358, 157: 3.4428, 215: 0.4542, 324: 2.8204}"
ai,33,"{72: 4.5459, 181: 3.7585, 215: 0.1514, 1128: 4.0844, 1452: 6.8828}"
ai,53,"{215: 0.1514, 297: 3.1007, 360: 3.2343, 423: 4.4765, 463: 4.2931}"
ai,110,"{125: 4.7496, 215: 0.6055, 295: 5.2853, 406: 5.2549, 435: 2.8746}"
ai,107,"{215: 0.4542, 671: 7.6483, 951: 5.485, 1008: 3.8045, 1009: 0.8688}"
ai,92,"{54: 6.2873, 215: 0.1514, 436: 2.2393, 505: 4.7305, 611: 4.8239}"
ai,61,"{139: 5.3358, 159: 0.8645, 215: 0.4542, 331: 3.0902, 443: 5.2147}"
ai,32,"{43: 5.1028, 1926: 5.1726, 2120: 4.8449, 2844: 8.1519, 3256: 2.9284}"
ai,98,"{139: 16.0073, 215: 0.1514, 295: 2.6427, 306: 1.5586, 431: 9.7327}"
ai,122,"{15: 1.2162, 27: 2.0261, 115: 3.0803, 139: 16.0073, 215: 0.3028}"
ai,76,"{36: 2.8814, 51: 4.7579, 137: 4.2015, 215: 0.3028, 306: 1.5586}"
ai,63,"{215: 0.1514, 301: 3.5904, 306: 1.5586, 765: 6.262, 1039: 2.77}"
ai,82,"{36: 2.8814, 159: 0.8645, 215: 0.6055, 306: 1.5586, 332: 4.9707}"
ai,123,"{15: 1.2162, 36: 2.8814, 115: 3.0803, 148: 4.9402, 215: 0.6055}"
ai,72,"{15: 1.2162, 159: 0.8645, 215: 0.3028, 324: 2.8204, 444: 3.8871}"
ai,1,{1396: 4.4537}
ai,118,"{17: 4.848, 159: 1.729, 172: 3.3136, 191: 6.76, 215: 0.4542}"
ai,90,"{17: 4.848, 191: 13.52, 215: 0.3028, 261: 4.2454, 306: 1.5586}"
ai,87,"{15: 1.2162, 64: 5.1689, 191: 10.14, 215: 0.1514, 261: 4.2454}"
ai,40,"{15: 1.2162, 27: 2.0261, 159: 0.8645, 215: 0.4542, 324: 2.8204}"
ai,96,"{41: 4.7441, 159: 0.8645, 215: 0.4542, 435: 2.8746, 1009: 0.6516}"
ai,56,"{191: 6.76, 215: 0.3028, 306: 1.5586, 376: 9.3101, 500: 4.0942}"
ai,115,"{15: 1.2162, 27: 2.0261, 31: 3.0194, 46: 5.9901, 125: 4.7496}"
ai,118,"{15: 1.2162, 106: 5.9996, 215: 0.1514, 561: 7.1177, 603: 5.9166}"
ai,121,"{159: 0.8645, 215: 0.6055, 261: 4.2454, 306: 1.5586, 443: 5.2147}"
ai,10,"{1694: 5.0719, 2720: 3.5556, 3372: 5.4511, 6043: 5.6334, 6703: 1.9869}"
ai,101,"{9: 4.3161, 15: 2.4325, 159: 1.729, 200: 6.655, 215: 0.6055}"
ai,82,"{9: 4.3161, 15: 1.2162, 106: 5.9996, 215: 0.4542, 1009: 0.2172}"
ai,100,"{15: 1.2162, 126: 4.9402, 181: 3.7585, 402: 6.3955, 520: 3.9733}"
ai,121,"{215: 0.1514, 500: 2.0471, 912: 4.6934, 966: 4.8034, 979: 5.7387}"
ai,80,"{215: 0.4542, 685: 6.6367, 1212: 2.1804, 1545: 4.5641, 1748: 4.5259}"
ai,75,"{15: 2.4325, 163: 4.9369, 215: 0.1514, 431: 4.8664, 442: 4.6526}"
ai,60,"{15: 1.2162, 27: 2.0261, 155: 3.8273, 163: 4.9369, 215: 0.1514}"
ai,64,"{215: 0.1514, 243: 3.8461, 682: 3.0803, 1009: 0.6516, 1629: 6.3813}"
ai,73,"{215: 0.3028, 241: 5.2874, 306: 1.5586, 809: 5.4076, 1009: 0.2172}"
ai,121,"{25: 4.5041, 76: 6.0591, 159: 0.8645, 215: 0.4542, 414: 5.5942}"
ai,104,"{40: 3.5083, 159: 0.8645, 215: 0.3028, 442: 9.3051, 444: 3.8871}"
ai,91,"{15: 1.2162, 35: 4.6426, 40: 7.0167, 159: 1.729, 187: 4.5281}"
ai,81,"{160: 5.6604, 163: 4.9369, 181: 3.7585, 215: 0.3028, 306: 1.5586}"
ai,65,"{15: 1.2162, 159: 0.8645, 215: 0.3028, 442: 4.6526, 523: 4.5106}"
ai,85,"{215: 0.4542, 306: 1.5586, 324: 2.8204, 479: 5.9996, 504: 3.8472}"
